fecha,anio,mes,dia_semana,doy,feriado,poblacion_anual,temp_med,pm25,mort_total,mort_cardio,mort_resp,hosp_total,hosp_cardio,hosp_resp
2021-08-25,2021,8,mie,237,0,10775000,14.8,34.14,192,62,28,630,118,154
2021-08-26,2021,8,jue,238,0,10775000,16.76,16.25,199,64,19,583,131,154
2021-08-27,2021,8,vie,239,0,10775000,14.32,32.32,193,56,18,685,127,145
2021-08-28,2021,8,sab,240,0,10775000,16.65,21.69,189,50,34,635,103,160
2021-08-29,2021,8,dom,241,0,10775000,17.75,43.23,192,57,26,581,132,174
2021-08-30,2021,8,lun,242,0,10775000,15.78,36.45,194,48,25,704,148,159
2021-08-31,2021,8,mar,243,0,10775000,17.8,37.01,196,54,23,548,115,141
2021-09-01,2021,9,mie,244,0,10775000,17.72,34.6,187,50,37,544,101,163
2021-09-02,2021,9,jue,245,0,10775000,16.08,35.47,194,52,32,583,117,134
2021-09-03,2021,9,vie,246,0,10775000,16.12,27.49,171,56,35,561,141,153
2021-09-04,2021,9,sab,247,0,10775000,16.39,32.81,158,59,31,590,132,150
2021-09-05,2021,9,dom,248,0,10775000,16.73,33.03,200,65,35,616,91,151
2021-09-06,2021,9,lun,249,0,10775000,14.34,32.52,175,65,26,596,108,150
2021-09-07,2021,9,mar,250,0,10775000,16.06,35.36,153,63,30,590,130,156
2021-09-08,2021,9,mie,251,0,10775000,14.24,36.68,197,68,34,605,127,149
2021-09-09,2021,9,jue,252,0,10775000,15.86,31.3,168,62,31,594,111,147
2021-09-10,2021,9,vie,253,0,10775000,16.03,25.5,197,48,34,552,127,169
2021-09-11,2021,9,sab,254,0,10775000,14.14,32.08,210,59,37,559,114,181
2021-09-12,2021,9,dom,255,0,10775000,14.82,35.48,193,43,27,687,124,166
2021-09-13,2021,9,lun,256,0,10775000,15.89,24.71,205,55,28,682,139,132
2021-09-14,2021,9,mar,257,0,10775000,18.98,36.39,193,57,29,605,118,159
2021-09-15,2021,9,mie,258,0,10775000,14.75,31.72,155,79,29,630,110,133
2021-09-16,2021,9,jue,259,0,10775000,16.59,33.36,181,55,34,719,143,173
2021-09-17,2021,9,vie,260,0,10775000,15.4,34.36,202,55,28,583,121,134
2021-09-18,2021,9,sab,261,0,10775000,16.05,21.66,172,59,28,637,124,149
2021-09-19,2021,9,dom,262,0,10775000,17.71,28.29,162,53,25,549,111,154
2021-09-20,2021,9,lun,263,0,10775000,16.93,34.8,188,58,23,597,109,155
2021-09-21,2021,9,mar,264,0,10775000,17.1,36.66,177,65,30,530,119,153
2021-09-22,2021,9,mie,265,0,10775000,17.2,33.75,159,63,31,537,108,140
2021-09-23,2021,9,jue,266,0,10775000,17.34,24.55,194,56,31,548,121,149
2021-09-24,2021,9,vie,267,0,10775000,14.08,30.09,187,42,25,511,117,144
2021-09-25,2021,9,sab,268,0,10775000,17.18,24.66,187,53,34,570,119,157
2021-09-26,2021,9,dom,269,0,10775000,16.64,26.07,177,53,45,580,114,170
2021-09-27,2021,9,lun,270,0,10775000,17.26,34.16,213,58,25,594,121,147
2021-09-28,2021,9,mar,271,0,10775000,17.82,21.44,178,44,22,487,131,143
2021-09-29,2021,9,mie,272,0,10775000,17.35,30.88,171,60,29,654,123,120
2021-09-30,2021,9,jue,273,0,10775000,17.72,30.34,162,57,23,569,101,126
2021-10-01,2021,10,vie,274,0,10775000,15.52,23.07,160,51,35,543,107,141
2021-10-02,2021,10,sab,275,0,10775000,17.5,30.42,150,51,28,592,120,147
2021-10-03,2021,10,dom,276,0,10775000,16.87,21.67,175,60,36,582,140,130
2021-10-04,2021,10,lun,277,0,10775000,16.93,27.66,160,59,42,535,125,133
2021-10-05,2021,10,mar,278,0,10775000,18.64,14.27,176,46,30,649,95,155
2021-10-06,2021,10,mie,279,0,10775000,16.53,32.72,157,67,24,546,116,133
2021-10-07,2021,10,jue,280,0,10775000,16.36,25.52,177,52,29,508,121,129
2021-10-08,2021,10,vie,281,0,10775000,15.62,25.18,177,58,26,566,127,151
2021-10-09,2021,10,sab,282,0,10775000,16.89,30.93,172,68,34,576,106,134
2021-10-10,2021,10,dom,283,0,10775000,18.57,13.72,168,58,39,518,94,140
2021-10-11,2021,10,lun,284,0,10775000,15.32,30.62,170,63,25,505,135,139
2021-10-12,2021,10,mar,285,0,10775000,17.67,31.39,167,51,31,561,118,139
2021-10-13,2021,10,mie,286,0,10775000,14.37,15.91,173,55,22,558,127,122
2021-10-14,2021,10,jue,287,0,10775000,16.63,27.06,167,60,27,567,94,126
2021-10-15,2021,10,vie,288,0,10775000,18.02,23.65,157,58,22,587,92,151
2021-10-16,2021,10,sab,289,0,10775000,16.9,17.11,165,49,28,595,104,143
2021-10-17,2021,10,dom,290,0,10775000,16.15,15.73,163,48,22,554,103,136
2021-10-18,2021,10,lun,291,0,10775000,17.19,28.7,176,48,26,642,117,141
2021-10-19,2021,10,mar,292,0,10775000,18.87,30.77,157,50,24,527,101,137
2021-10-20,2021,10,mie,293,0,10775000,19.52,19.06,161,54,38,539,113,148
2021-10-21,2021,10,jue,294,0,10775000,19.59,19.77,159,36,30,533,102,148
2021-10-22,2021,10,vie,295,0,10775000,18.64,28.51,158,51,26,505,105,151
2021-10-23,2021,10,sab,296,0,10775000,18.3,33.4,147,53,27,525,106,123
2021-10-24,2021,10,dom,297,0,10775000,19.1,13.18,170,41,24,549,104,143
2021-10-25,2021,10,lun,298,0,10775000,16.58,16.48,169,41,35,501,124,116
2021-10-26,2021,10,mar,299,0,10775000,16.85,18.18,153,35,38,481,99,116
2021-10-27,2021,10,mie,300,0,10775000,19.61,18.09,170,51,21,543,78,144
2021-10-28,2021,10,jue,301,0,10775000,19.14,29.24,157,44,28,541,108,136
2021-10-29,2021,10,vie,302,0,10775000,19.21,17.97,176,51,24,504,90,132
2021-10-30,2021,10,sab,303,0,10775000,18.48,31.39,143,46,26,541,94,122
2021-10-31,2021,10,dom,304,0,10775000,17.27,22.21,147,53,22,442,105,124
2021-11-01,2021,11,lun,305,0,10775000,17.02,27.89,189,51,27,566,120,134
2021-11-02,2021,11,mar,306,0,10775000,19.49,25.73,164,55,22,507,116,121
2021-11-03,2021,11,mie,307,0,10775000,19.71,17.07,147,41,27,593,104,128
2021-11-04,2021,11,jue,308,0,10775000,17.12,15.04,169,48,26,442,125,130
2021-11-05,2021,11,vie,309,0,10775000,17.63,26.87,133,49,28,535,104,121
2021-11-06,2021,11,sab,310,0,10775000,18.44,25.11,163,42,36,478,113,124
2021-11-07,2021,11,dom,311,0,10775000,19.67,20.93,152,49,31,520,105,135
2021-11-08,2021,11,lun,312,0,10775000,18.26,21.58,164,43,27,510,112,115
2021-11-09,2021,11,mar,313,0,10775000,17.7,21.92,150,53,23,492,112,111
2021-11-10,2021,11,mie,314,0,10775000,19.96,22.39,145,52,32,497,99,109
2021-11-11,2021,11,jue,315,0,10775000,19.54,14.14,155,53,30,491,91,103
2021-11-12,2021,11,vie,316,0,10775000,18.04,21.25,151,37,22,527,119,137
2021-11-13,2021,11,sab,317,0,10775000,18.14,17.79,157,36,25,564,88,135
2021-11-14,2021,11,dom,318,0,10775000,20.31,8.48,150,44,23,552,97,130
2021-11-15,2021,11,lun,319,0,10775000,17.49,6.6,172,42,31,473,116,106
2021-11-16,2021,11,mar,320,0,10775000,18.73,18.99,154,53,29,485,105,121
2021-11-17,2021,11,mie,321,0,10775000,19.67,9.63,211,41,28,467,113,117
2021-11-18,2021,11,jue,322,0,10775000,19.38,7.9,174,53,18,507,99,123
2021-11-19,2021,11,vie,323,0,10775000,20.35,10.93,161,46,27,484,100,108
2021-11-20,2021,11,sab,324,0,10775000,17.24,17.67,157,46,24,492,93,124
2021-11-21,2021,11,dom,325,0,10775000,19.36,16.3,139,51,19,490,110,113
2021-11-22,2021,11,lun,326,0,10775000,19.75,19.8,143,40,29,511,100,128
2021-11-23,2021,11,mar,327,0,10775000,19.84,28.0,143,39,20,482,90,99
2021-11-24,2021,11,mie,328,0,10775000,20.19,21.8,149,49,18,487,108,115
2021-11-25,2021,11,jue,329,0,10775000,18.15,26.94,137,46,27,483,104,141
2021-11-26,2021,11,vie,330,0,10775000,21.33,19.82,161,39,31,475,99,104
2021-11-27,2021,11,sab,331,0,10775000,20.19,21.22,137,40,18,465,110,123
2021-11-28,2021,11,dom,332,0,10775000,20.37,23.67,152,45,20,477,95,134
2021-11-29,2021,11,lun,333,0,10775000,19.06,28.71,170,62,27,572,91,127
2021-11-30,2021,11,mar,334,0,10775000,20.02,17.18,148,43,30,423,89,133
2021-12-01,2021,12,mie,335,0,10775000,21.45,11.96,141,42,21,494,111,118
2021-12-02,2021,12,jue,336,0,10775000,19.88,18.35,145,35,21,542,100,127
2021-12-03,2021,12,vie,337,0,10775000,20.18,24.94,150,41,27,456,95,99
2021-12-04,2021,12,sab,338,0,10775000,20.38,22.97,122,50,23,475,91,109
2021-12-05,2021,12,dom,339,0,10775000,18.09,15.35,162,47,25,468,86,123
2021-12-06,2021,12,lun,340,0,10775000,19.89,19.5,152,37,19,444,98,127
2021-12-07,2021,12,mar,341,0,10775000,20.97,25.7,140,34,21,516,88,107
2021-12-08,2021,12,mie,342,0,10775000,19.6,18.26,149,35,22,462,99,114
2021-12-09,2021,12,jue,343,0,10775000,20.19,20.73,154,41,21,490,83,116
2021-12-10,2021,12,vie,344,0,10775000,20.25,21.93,157,58,30,457,81,110
2021-12-11,2021,12,sab,345,0,10775000,18.44,12.87,124,48,30,448,96,107
2021-12-12,2021,12,dom,346,0,10775000,21.34,9.51,147,27,20,522,95,117
2021-12-13,2021,12,lun,347,0,10775000,18.8,29.61,132,53,23,515,91,121
2021-12-14,2021,12,mar,348,0,10775000,20.98,13.69,157,38,27,482,111,125
2021-12-15,2021,12,mie,349,0,10775000,20.36,11.11,133,61,29,473,94,114
2021-12-16,2021,12,jue,350,0,10775000,20.15,15.19,120,38,22,455,110,128
2021-12-17,2021,12,vie,351,0,10775000,20.68,17.26,142,36,39,494,100,107
2021-12-18,2021,12,sab,352,0,10775000,21.55,14.87,141,32,21,492,93,105
2021-12-19,2021,12,dom,353,0,10775000,21.67,11.58,144,29,20,458,94,101
2021-12-20,2021,12,lun,354,0,10775000,20.22,18.78,150,46,23,436,87,125
2021-12-21,2021,12,mar,355,0,10775000,20.58,25.0,128,34,18,474,95,98
2021-12-22,2021,12,mie,356,0,10775000,19.79,14.31,119,44,27,494,96,113
2021-12-23,2021,12,jue,357,0,10775000,19.11,16.17,129,44,25,427,87,138
2021-12-24,2021,12,vie,358,0,10775000,22.04,23.12,135,39,27,424,75,123
2021-12-25,2021,12,sab,359,1,10775000,19.62,7.59,137,48,18,427,90,122
2021-12-26,2021,12,dom,360,0,10775000,20.1,6.55,143,43,10,456,88,94
2021-12-27,2021,12,lun,361,0,10775000,21.47,12.07,140,46,19,500,94,110
2021-12-28,2021,12,mar,362,0,10775000,19.44,15.04,137,38,23,457,104,101
2021-12-29,2021,12,mie,363,0,10775000,21.67,20.22,133,35,27,526,96,103
2021-12-30,2021,12,jue,364,0,10775000,20.12,7.0,116,33,24,509,88,98
2021-12-31,2021,12,vie,365,0,10775000,19.81,11.95,123,42,15,413,85,108
2022-01-01,2022,1,sab,1,1,10919000,20.51,6.6,118,43,15,427,69,100
2022-01-02,2022,1,dom,2,0,10919000,20.22,4.09,122,43,18,487,101,90
2022-01-03,2022,1,lun,3,0,10919000,21.56,8.61,126,42,24,538,104,108
2022-01-04,2022,1,mar,4,0,10919000,23.01,19.16,138,35,20,483,82,112
2022-01-05,2022,1,mie,5,0,10919000,22.15,15.75,148,44,16,486,83,97
2022-01-06,2022,1,jue,6,0,10919000,21.93,16.01,132,47,19,493,98,97
2022-01-07,2022,1,vie,7,0,10919000,20.67,18.37,119,42,21,406,106,88
2022-01-08,2022,1,sab,8,0,10919000,21.15,14.41,141,39,17,484,90,96
2022-01-09,2022,1,dom,9,0,10919000,21.58,14.34,144,26,20,458,78,125
2022-01-10,2022,1,lun,10,0,10919000,21.41,25.01,153,52,20,466,99,121
2022-01-11,2022,1,mar,11,0,10919000,21.68,18.55,138,37,19,421,91,107
2022-01-12,2022,1,mie,12,0,10919000,20.09,3.0,114,45,19,455,90,104
2022-01-13,2022,1,jue,13,0,10919000,23.67,18.0,126,59,19,472,88,94
2022-01-14,2022,1,vie,14,0,10919000,19.96,20.07,153,40,21,464,89,100
2022-01-15,2022,1,sab,15,0,10919000,21.41,14.6,146,42,17,475,84,84
2022-01-16,2022,1,dom,16,0,10919000,22.6,8.87,141,36,25,450,83,120
2022-01-17,2022,1,lun,17,0,10919000,20.74,9.62,147,37,22,452,96,117
2022-01-18,2022,1,mar,18,0,10919000,22.92,15.24,116,47,20,504,91,103
2022-01-19,2022,1,mie,19,0,10919000,19.99,18.55,154,41,29,468,93,126
2022-01-20,2022,1,jue,20,0,10919000,20.81,19.55,152,42,17,410,92,103
2022-01-21,2022,1,vie,21,0,10919000,18.9,5.4,138,37,19,437,86,105
2022-01-22,2022,1,sab,22,0,10919000,22.98,13.78,138,42,17,439,101,114
2022-01-23,2022,1,dom,23,0,10919000,20.32,18.73,147,37,27,460,100,117
2022-01-24,2022,1,lun,24,0,10919000,20.94,19.08,142,39,19,452,94,105
2022-01-25,2022,1,mar,25,0,10919000,22.71,28.39,159,39,20,429,94,101
2022-01-26,2022,1,mie,26,0,10919000,22.22,11.46,138,37,29,494,75,107
2022-01-27,2022,1,jue,27,0,10919000,23.09,8.8,136,50,25,466,89,121
2022-01-28,2022,1,vie,28,0,10919000,22.61,19.78,133,43,21,452,96,115
2022-01-29,2022,1,sab,29,0,10919000,22.91,20.06,144,39,23,444,93,120
2022-01-30,2022,1,dom,30,0,10919000,21.28,6.95,146,37,22,464,74,109
2022-01-31,2022,1,lun,31,0,10919000,21.77,15.52,123,33,25,494,95,110
2022-02-01,2022,2,mar,32,0,10919000,22.77,16.56,133,39,22,526,110,101
2022-02-02,2022,2,mie,33,0,10919000,22.79,17.55,132,38,23,475,103,101
2022-02-03,2022,2,jue,34,0,10919000,23.04,21.97,146,42,30,506,105,120
2022-02-04,2022,2,vie,35,0,10919000,20.99,27.7,153,39,24,435,90,87
2022-02-05,2022,2,sab,36,0,10919000,20.6,9.52,150,42,21,502,71,84
2022-02-06,2022,2,dom,37,0,10919000,20.42,10.94,129,50,27,452,92,88
2022-02-07,2022,2,lun,38,0,10919000,21.37,7.79,126,55,13,481,105,106
2022-02-08,2022,2,mar,39,0,10919000,21.82,19.73,168,41,25,436,74,100
2022-02-09,2022,2,mie,40,0,10919000,20.51,9.87,115,25,25,405,88,96
2022-02-10,2022,2,jue,41,0,10919000,21.73,16.47,137,43,23,479,89,108
2022-02-11,2022,2,vie,42,0,10919000,22.71,18.29,148,43,23,425,88,120
2022-02-12,2022,2,sab,43,0,10919000,23.14,19.88,130,53,24,477,90,122
2022-02-13,2022,2,dom,44,0,10919000,21.25,12.75,135,39,30,374,97,109
2022-02-14,2022,2,lun,45,0,10919000,22.64,13.57,165,42,19,434,102,125
2022-02-15,2022,2,mar,46,0,10919000,20.42,12.85,149,42,22,492,95,111
2022-02-16,2022,2,mie,47,0,10919000,21.16,21.37,149,48,22,442,76,105
2022-02-17,2022,2,jue,48,0,10919000,22.08,14.55,128,40,25,425,87,108
2022-02-18,2022,2,vie,49,0,10919000,21.17,16.73,165,43,17,428,78,130
2022-02-19,2022,2,sab,50,0,10919000,21.01,17.48,126,30,19,469,100,97
2022-02-20,2022,2,dom,51,0,10919000,22.26,20.36,133,54,24,439,83,103
2022-02-21,2022,2,lun,52,0,10919000,20.74,22.72,149,35,17,465,97,91
2022-02-22,2022,2,mar,53,0,10919000,22.06,9.49,136,43,19,439,79,119
2022-02-23,2022,2,mie,54,0,10919000,21.79,11.24,128,51,23,436,105,119
2022-02-24,2022,2,jue,55,0,10919000,22.52,18.87,129,44,30,480,108,114
2022-02-25,2022,2,vie,56,0,10919000,22.81,20.1,145,46,28,511,92,111
2022-02-26,2022,2,sab,57,0,10919000,22.05,15.65,150,58,21,457,94,115
2022-02-27,2022,2,dom,58,0,10919000,21.28,21.12,145,43,17,437,89,98
2022-02-28,2022,2,lun,59,0,10919000,23.08,25.44,130,42,28,509,96,101
2022-03-01,2022,3,mar,60,0,10919000,22.09,17.17,145,47,27,411,84,112
2022-03-02,2022,3,mie,61,0,10919000,20.79,18.61,114,39,17,452,86,95
2022-03-03,2022,3,jue,62,0,10919000,22.03,23.45,148,40,19,452,81,108
2022-03-04,2022,3,vie,63,0,10919000,21.08,22.43,131,35,10,457,81,116
2022-03-05,2022,3,sab,64,0,10919000,18.77,9.82,146,38,20,461,95,92
2022-03-06,2022,3,dom,65,0,10919000,20.63,8.43,110,46,16,474,103,121
2022-03-07,2022,3,lun,66,0,10919000,21.31,9.12,141,33,22,410,95,126
2022-03-08,2022,3,mar,67,0,10919000,21.19,18.33,125,40,20,440,97,108
2022-03-09,2022,3,mie,68,0,10919000,19.88,15.46,131,41,17,504,90,121
2022-03-10,2022,3,jue,69,0,10919000,21.28,15.12,151,46,34,456,81,108
2022-03-11,2022,3,vie,70,0,10919000,22.19,10.81,139,40,20,441,93,98
2022-03-12,2022,3,sab,71,0,10919000,20.29,15.63,157,32,22,524,89,107
2022-03-13,2022,3,dom,72,0,10919000,21.94,8.22,128,39,28,448,101,109
2022-03-14,2022,3,lun,73,0,10919000,19.18,13.12,140,36,29,495,98,129
2022-03-15,2022,3,mar,74,0,10919000,22.19,17.46,145,45,22,477,109,98
2022-03-16,2022,3,mie,75,0,10919000,20.88,21.84,158,55,21,491,87,105
2022-03-17,2022,3,jue,76,0,10919000,19.93,19.75,152,53,20,477,98,114
2022-03-18,2022,3,vie,77,0,10919000,22.84,23.27,149,40,16,524,85,123
2022-03-19,2022,3,sab,78,0,10919000,22.04,16.53,165,52,28,513,105,134
2022-03-20,2022,3,dom,79,0,10919000,22.59,14.84,142,41,20,428,82,102
2022-03-21,2022,3,lun,80,0,10919000,21.8,18.49,153,37,28,496,99,116
2022-03-22,2022,3,mar,81,0,10919000,21.81,15.69,160,42,24,488,91,119
2022-03-23,2022,3,mie,82,0,10919000,20.9,20.61,147,39,20,478,97,118
2022-03-24,2022,3,jue,83,0,10919000,21.84,26.66,133,46,18,475,89,118
2022-03-25,2022,3,vie,84,0,10919000,21.2,24.55,140,28,14,460,87,117
2022-03-26,2022,3,sab,85,0,10919000,20.5,21.61,139,47,20,495,106,115
2022-03-27,2022,3,dom,86,0,10919000,21.01,20.0,138,36,27,464,93,110
2022-03-28,2022,3,lun,87,0,10919000,19.67,22.41,134,35,30,521,106,103
2022-03-29,2022,3,mar,88,0,10919000,21.14,21.91,154,43,18,544,96,121
2022-03-30,2022,3,mie,89,0,10919000,21.66,16.07,154,40,17,484,89,128
2022-03-31,2022,3,jue,90,0,10919000,21.24,16.01,134,48,18,434,104,118
2022-04-01,2022,4,vie,91,0,10919000,21.74,17.05,142,58,21,476,93,124
2022-04-02,2022,4,sab,92,0,10919000,20.65,23.79,192,43,17,518,91,116
2022-04-03,2022,4,dom,93,0,10919000,21.02,16.0,147,48,20,496,89,120
2022-04-04,2022,4,lun,94,0,10919000,20.98,25.58,182,53,26,503,119,149
2022-04-05,2022,4,mar,95,0,10919000,23.21,16.74,147,36,21,451,92,123
2022-04-06,2022,4,mie,96,0,10919000,19.31,21.31,141,55,17,519,110,114
2022-04-07,2022,4,jue,97,0,10919000,23.24,17.92,162,57,20,561,110,122
2022-04-08,2022,4,vie,98,0,10919000,19.92,26.54,143,47,16,473,93,109
2022-04-09,2022,4,sab,99,0,10919000,20.35,30.19,143,45,23,519,90,94
2022-04-10,2022,4,dom,100,0,10919000,21.04,14.11,153,54,30,509,102,100
2022-04-11,2022,4,lun,101,0,10919000,21.36,25.04,138,49,28,505,111,114
2022-04-12,2022,4,mar,102,0,10919000,20.59,19.54,156,47,23,534,96,117
2022-04-13,2022,4,mie,103,0,10919000,20.84,27.51,177,42,20,530,85,97
2022-04-14,2022,4,jue,104,0,10919000,22.2,32.58,155,41,19,507,103,138
2022-04-15,2022,4,vie,105,0,10919000,23.59,21.61,158,53,27,489,121,130
2022-04-16,2022,4,sab,106,0,10919000,20.94,26.53,168,53,23,561,108,119
2022-04-17,2022,4,dom,107,0,10919000,21.24,21.05,158,45,25,490,84,104
2022-04-18,2022,4,lun,108,0,10919000,20.24,21.13,170,40,25,522,89,114
2022-04-19,2022,4,mar,109,0,10919000,22.29,23.03,140,48,28,491,94,114
2022-04-20,2022,4,mie,110,0,10919000,20.14,31.09,179,47,30,519,105,126
2022-04-21,2022,4,jue,111,0,10919000,20.83,27.53,156,41,24,523,104,123
2022-04-22,2022,4,vie,112,0,10919000,18.93,25.16,154,50,19,508,101,101
2022-04-23,2022,4,sab,113,0,10919000,16.97,21.87,153,52,27,510,117,109
2022-04-24,2022,4,dom,114,0,10919000,22.78,19.76,173,47,23,523,102,131
2022-04-25,2022,4,lun,115,0,10919000,21.31,29.4,171,40,19,539,109,132
2022-04-26,2022,4,mar,116,0,10919000,21.08,37.22,169,45,33,592,119,145
2022-04-27,2022,4,mie,117,0,10919000,18.83,25.59,166,46,24,495,113,128
2022-04-28,2022,4,jue,118,0,10919000,17.96,21.33,176,47,25,499,111,128
2022-04-29,2022,4,vie,119,0,10919000,19.56,28.73,139,42,29,568,122,136
2022-04-30,2022,4,sab,120,0,10919000,19.93,26.69,153,50,28,579,111,112
2022-05-01,2022,5,dom,121,0,10919000,20.6,29.63,164,46,32,552,145,141
2022-05-02,2022,5,lun,122,0,10919000,19.71,21.13,162,39,24,587,114,137
2022-05-03,2022,5,mar,123,0,10919000,21.17,28.97,175,46,25,479,99,120
2022-05-04,2022,5,mie,124,0,10919000,20.01,23.3,136,59,28,596,116,142
2022-05-05,2022,5,jue,125,0,10919000,19.91,34.83,140,50,27,516,101,169
2022-05-06,2022,5,vie,126,0,10919000,20.88,31.83,159,49,22,532,115,138
2022-05-07,2022,5,sab,127,0,10919000,18.65,24.16,147,42,27,438,97,118
2022-05-08,2022,5,dom,128,0,10919000,19.85,19.08,175,47,27,522,105,123
2022-05-09,2022,5,lun,129,0,10919000,18.68,38.19,190,40,24,530,113,127
2022-05-10,2022,5,mar,130,0,10919000,18.49,27.86,149,42,24,533,100,125
2022-05-11,2022,5,mie,131,0,10919000,21.04,33.41,171,35,28,505,124,120
2022-05-12,2022,5,jue,132,0,10919000,20.49,19.13,162,39,31,552,106,139
2022-05-13,2022,5,vie,133,0,10919000,19.78,29.77,134,44,28,561,108,125
2022-05-14,2022,5,sab,134,0,10919000,20.64,30.22,165,51,31,514,113,135
2022-05-15,2022,5,dom,135,0,10919000,19.48,15.35,177,55,20,564,97,152
2022-05-16,2022,5,lun,136,0,10919000,20.59,30.96,148,46,31,621,101,123
2022-05-17,2022,5,mar,137,0,10919000,17.93,36.21,150,47,34,527,95,120
2022-05-18,2022,5,mie,138,0,10919000,18.71,22.34,168,54,27,532,104,118
2022-05-19,2022,5,jue,139,0,10919000,19.29,29.35,166,51,25,577,119,109
2022-05-20,2022,5,vie,140,0,10919000,17.59,28.38,187,43,28,577,128,135
2022-05-21,2022,5,sab,141,0,10919000,17.93,24.09,183,45,25,554,125,152
2022-05-22,2022,5,dom,142,0,10919000,17.21,24.25,148,49,22,552,110,144
2022-05-23,2022,5,lun,143,0,10919000,19.43,26.0,171,44,32,594,136,125
2022-05-24,2022,5,mar,144,0,10919000,18.03,26.8,172,34,29,574,109,144
2022-05-25,2022,5,mie,145,0,10919000,18.85,30.53,169,58,25,596,114,155
2022-05-26,2022,5,jue,146,0,10919000,19.1,31.38,172,63,31,517,119,127
2022-05-27,2022,5,vie,147,0,10919000,18.24,24.32,174,56,28,538,95,145
2022-05-28,2022,5,sab,148,0,10919000,18.41,25.19,203,48,31,549,98,125
2022-05-29,2022,5,dom,149,0,10919000,18.49,28.89,151,57,23,597,105,137
2022-05-30,2022,5,lun,150,0,10919000,18.78,37.59,163,50,31,553,115,149
2022-05-31,2022,5,mar,151,0,10919000,19.82,37.78,162,45,40,539,113,117
2022-06-01,2022,6,mie,152,0,10919000,16.88,31.63,169,56,35,583,125,163
2022-06-02,2022,6,jue,153,0,10919000,18.24,32.48,197,61,30,576,107,140
2022-06-03,2022,6,vie,154,0,10919000,16.66,24.84,194,33,30,615,109,130
2022-06-04,2022,6,sab,155,0,10919000,19.75,29.53,184,51,24,584,120,160
2022-06-05,2022,6,dom,156,0,10919000,15.82,19.69,184,55,31,540,101,134
2022-06-06,2022,6,lun,157,0,10919000,18.13,30.43,192,57,25,590,123,154
2022-06-07,2022,6,mar,158,0,10919000,17.39,25.86,147,56,30,624,121,145
2022-06-08,2022,6,mie,159,0,10919000,17.16,28.75,181,60,26,594,103,146
2022-06-09,2022,6,jue,160,0,10919000,18.64,33.41,163,57,24,695,112,128
2022-06-10,2022,6,vie,161,0,10919000,18.37,33.86,202,56,25,571,124,153
2022-06-11,2022,6,sab,162,0,10919000,16.57,36.28,153,54,22,631,106,126
2022-06-12,2022,6,dom,163,0,10919000,18.2,31.13,176,53,30,533,122,131
2022-06-13,2022,6,lun,164,0,10919000,17.95,30.53,148,57,31,615,117,156
2022-06-14,2022,6,mar,165,0,10919000,16.68,36.44,183,63,34,609,128,172
2022-06-15,2022,6,mie,166,0,10919000,15.79,24.87,212,48,24,643,110,153
2022-06-16,2022,6,jue,167,0,10919000,18.4,41.87,184,72,24,658,120,140
2022-06-17,2022,6,vie,168,0,10919000,18.25,22.68,209,46,32,652,125,154
2022-06-18,2022,6,sab,169,0,10919000,17.99,33.9,216,66,33,610,150,153
2022-06-19,2022,6,dom,170,0,10919000,16.71,33.39,175,54,23,559,113,167
2022-06-20,2022,6,lun,171,0,10919000,18.72,30.79,198,61,34,574,129,147
2022-06-21,2022,6,mar,172,0,10919000,21.32,31.56,172,60,43,667,115,164
2022-06-22,2022,6,mie,173,0,10919000,17.4,26.37,185,70,34,577,118,132
2022-06-23,2022,6,jue,174,0,10919000,17.79,34.5,175,52,35,626,126,128
2022-06-24,2022,6,vie,175,0,10919000,16.15,36.74,163,58,34,621,124,135
2022-06-25,2022,6,sab,176,0,10919000,16.12,28.37,191,49,28,584,122,128
2022-06-26,2022,6,dom,177,0,10919000,19.12,33.3,151,53,26,634,128,139
2022-06-27,2022,6,lun,178,0,10919000,19.69,37.67,175,47,28,565,137,147
2022-06-28,2022,6,mar,179,0,10919000,16.67,30.43,185,57,26,568,121,174
2022-06-29,2022,6,mie,180,0,10919000,16.14,38.63,176,56,26,601,112,157
2022-06-30,2022,6,jue,181,0,10919000,15.79,36.7,195,51,36,559,121,149
2022-07-01,2022,7,vie,182,0,10919000,16.12,34.82,195,55,31,627,111,134
2022-07-02,2022,7,sab,183,0,10919000,16.87,35.37,219,45,44,665,129,164
2022-07-03,2022,7,dom,184,0,10919000,15.29,33.12,196,60,28,598,126,159
2022-07-04,2022,7,lun,185,0,10919000,15.89,30.97,217,64,38,627,127,163
2022-07-05,2022,7,mar,186,0,10919000,17.82,31.42,171,45,38,575,105,130
2022-07-06,2022,7,mie,187,0,10919000,16.46,35.81,202,58,24,695,143,153
2022-07-07,2022,7,jue,188,0,10919000,15.7,40.26,181,51,28,679,130,162
2022-07-08,2022,7,vie,189,0,10919000,15.19,35.66,173,57,26,578,116,154
2022-07-09,2022,7,sab,190,0,10919000,17.83,29.82,194,54,37,607,125,133
2022-07-10,2022,7,dom,191,0,10919000,15.28,32.02,220,56,41,627,98,165
2022-07-11,2022,7,lun,192,0,10919000,16.32,28.95,179,62,33,581,151,169
2022-07-12,2022,7,mar,193,0,10919000,17.66,40.59,235,66,34,682,126,154
2022-07-13,2022,7,mie,194,0,10919000,17.08,41.95,190,64,28,566,123,161
